,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Status,Borough
82715,10/11/2013 05:30:48 AM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,10467,ADDRESS,BRONX,,Open,BRONX
82716,10/11/2013 05:27:57 AM,10/16/2013 08:32:11 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11378,ADDRESS,MASPETH,,Closed,QUEENS
82717,10/11/2013 05:27:00 AM,,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11225,ADDRESS,BROOKLYN,,Open,BROOKLYN
82718,10/11/2013 05:25:00 AM,10/11/2013 05:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11220,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
82719,10/11/2013 05:19:58 AM,10/11/2013 07:25:35 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10021,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82720,10/11/2013 05:01:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10028,INTERSECTION,NEW YORK,,Open,MANHATTAN
82721,10/11/2013 05:00:00 AM,,DEP,Department of Environmental Protection,Hazardous Materials,"Unsafe Chemical, Storage (HC1)",,11420,ADDRESS,South Ozone Park,,Open,QUEENS
82722,10/11/2013 04:54:00 AM,10/11/2013 09:30:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10303,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
82723,10/11/2013 04:48:00 AM,10/11/2013 06:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10003,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82724,10/11/2013 04:47:00 AM,10/11/2013 05:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,BROOKLYN
82725,10/11/2013 04:42:45 AM,10/11/2013 07:32:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82726,10/11/2013 04:34:48 AM,10/11/2013 07:56:04 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10024,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82727,10/11/2013 04:33:53 AM,10/15/2013 09:20:20 AM,DOE,School - PS 175 City Island,School Maintenance,Rodents/Mice,,10464,,BRONX,,Closed,BRONX
82728,10/11/2013 04:27:00 AM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,"E4 18"" Law",Street,10464,INTERSECTION,BRONX,,Closed,BRONX
82729,10/11/2013 04:25:00 AM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,"E4 18"" Law",Street,10464,ADDRESS,BRONX,,Closed,BRONX
82730,10/11/2013 04:25:00 AM,,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Other (CMO),,11216,ADDRESS,BROOKLYN,,Open,BROOKLYN
82731,10/11/2013 04:16:54 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10009,INTERSECTION,NEW YORK,,Open,MANHATTAN
82732,10/11/2013 04:16:00 AM,,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,11226,ADDRESS,BROOKLYN,,Open,BROOKLYN
82733,10/11/2013 04:15:00 AM,10/11/2013 05:45:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10011,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82734,10/11/2013 04:11:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82735,10/11/2013 04:10:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82736,10/11/2013 04:10:00 AM,10/11/2013 10:45:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11236,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
82737,10/11/2013 04:08:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82738,10/11/2013 04:05:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,BLOCKFACE,NEW YORK,,Open,MANHATTAN
82739,10/11/2013 04:05:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,INTERSECTION,NEW YORK,,Open,MANHATTAN
82740,10/11/2013 04:05:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82741,10/11/2013 04:04:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82742,10/11/2013 04:03:59 AM,10/11/2013 05:58:18 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11356,ADDRESS,COLLEGE POINT,,Closed,QUEENS
82743,10/11/2013 04:03:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10459,INTERSECTION,BRONX,,Open,BRONX
82744,10/11/2013 04:01:02 AM,10/11/2013 06:54:19 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82745,10/11/2013 03:59:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82746,10/11/2013 03:58:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82747,10/11/2013 03:57:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82748,10/11/2013 03:56:40 AM,10/11/2013 05:54:08 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10012,ADDRESS,NEW YORK,,Closed,MANHATTAN
82749,10/11/2013 03:56:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82750,10/11/2013 03:55:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82751,10/11/2013 03:54:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455,INTERSECTION,BRONX,,Open,BRONX
82752,10/11/2013 03:52:00 AM,10/11/2013 04:55:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82753,10/11/2013 03:49:33 AM,10/11/2013 06:53:41 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,Closed,Unspecified
82754,10/11/2013 03:49:00 AM,10/11/2013 05:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82755,10/11/2013 03:47:00 AM,10/11/2013 04:40:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82756,10/11/2013 03:46:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,Open,MANHATTAN
82757,10/11/2013 03:45:03 AM,10/11/2013 05:25:33 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,ADDRESS,CORONA,,Closed,QUEENS
82758,10/11/2013 03:45:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,Open,MANHATTAN
82759,10/11/2013 03:35:00 AM,10/12/2013 01:10:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,10464,ADDRESS,BRONX,,Closed,BRONX
82760,10/11/2013 03:31:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10464,ADDRESS,BRONX,,Open,BRONX
82761,10/11/2013 03:30:00 AM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10464,ADDRESS,BRONX,,Open,BRONX
82762,10/11/2013 03:29:00 AM,10/11/2013 04:35:00 AM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10314,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
82763,10/11/2013 03:28:00 AM,,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Other (CMO),,11216,ADDRESS,BROOKLYN,,Open,BROOKLYN
82764,10/11/2013 03:24:00 AM,10/11/2013 04:20:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82765,10/11/2013 03:23:00 AM,10/11/2013 11:10:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,INTERSECTION,BRONX,,Closed,BRONX
82766,10/11/2013 03:17:00 AM,10/11/2013 04:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82767,10/11/2013 03:15:48 AM,10/11/2013 05:07:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,ADDRESS,EAST ELMHURST,,Closed,QUEENS
82768,10/11/2013 03:07:22 AM,10/11/2013 07:30:55 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,ADDRESS,RIDGEWOOD,,Closed,QUEENS
82769,10/11/2013 03:06:47 AM,10/11/2013 03:59:17 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11218,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82770,10/11/2013 03:05:29 AM,10/11/2013 03:32:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11106,ADDRESS,ASTORIA,,Closed,QUEENS
82771,10/11/2013 02:59:00 AM,10/11/2013 03:35:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82772,10/11/2013 02:45:35 AM,10/11/2013 03:23:05 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,ADDRESS,NEW YORK,,Closed,MANHATTAN
82773,10/11/2013 02:42:00 AM,10/11/2013 04:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82774,10/11/2013 02:35:00 AM,,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,11413,INTERSECTION,Springfield Gardens,,Open,QUEENS
82775,10/11/2013 02:34:27 AM,10/11/2013 02:58:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025,ADDRESS,NEW YORK,,Closed,MANHATTAN
82776,10/11/2013 02:30:00 AM,10/11/2013 03:55:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82777,10/11/2013 02:29:59 AM,10/11/2013 06:16:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11418,ADDRESS,RICHMOND HILL,,Closed,QUEENS
82778,10/11/2013 02:26:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11206,ADDRESS,BROOKLYN,,Open,BROOKLYN
82779,10/11/2013 02:24:14 AM,10/11/2013 02:43:44 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10014,LATLONG,NEW YORK,,Closed,MANHATTAN
82780,10/11/2013 02:21:00 AM,,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,11413,INTERSECTION,Springfield Gardens,,Open,QUEENS
82781,10/11/2013 02:16:00 AM,10/11/2013 03:30:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82782,10/11/2013 02:15:16 AM,10/11/2013 03:00:16 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,ADDRESS,NEW YORK,,Closed,MANHATTAN
82783,10/11/2013 02:11:48 AM,10/11/2013 05:18:23 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10463,INTERSECTION,BRONX,,Closed,BRONX
82784,10/11/2013 02:04:31 AM,10/11/2013 07:19:23 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11201,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82785,10/11/2013 02:04:26 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11374,INTERSECTION,REGO PARK,,Assigned,QUEENS
82786,10/11/2013 02:03:42 AM,10/11/2013 03:29:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82787,10/11/2013 02:03:00 AM,10/11/2013 03:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82788,10/11/2013 02:00:10 AM,10/11/2013 02:16:31 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,ADDRESS,JACKSON HEIGHTS,,Closed,QUEENS
82789,10/11/2013 01:56:54 AM,10/11/2013 04:15:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,ADDRESS,NEW YORK,,Closed,MANHATTAN
82790,10/11/2013 01:53:30 AM,10/11/2013 03:10:40 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,ADDRESS,NEW YORK,,Closed,MANHATTAN
82791,10/11/2013 01:53:26 AM,10/11/2013 04:39:43 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10473,INTERSECTION,BRONX,,Closed,BRONX
82792,10/11/2013 01:49:00 AM,10/11/2013 03:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,BROOKLYN
82793,10/11/2013 01:45:17 AM,10/11/2013 06:53:39 AM,DOF,Department of Finance,DOF Literature Request,Application for Disability Rent Increase Exemption - English,,,,,,Closed,Unspecified
82794,10/11/2013 01:44:31 AM,10/11/2013 02:04:54 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10452,INTERSECTION,BRONX,,Closed,BRONX
82795,10/11/2013 01:43:00 AM,10/11/2013 02:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82796,10/11/2013 01:42:10 AM,10/11/2013 04:15:52 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10027,ADDRESS,NEW YORK,,Closed,MANHATTAN
82797,10/11/2013 01:42:00 AM,10/11/2013 01:45:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10472,INTERSECTION,BRONX,,Closed,BRONX
82798,10/11/2013 01:41:00 AM,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,10009,ADDRESS,NEW YORK,,Started,MANHATTAN
82799,10/11/2013 01:35:00 AM,10/11/2013 02:05:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82800,10/11/2013 01:34:46 AM,10/11/2013 02:01:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82801,10/11/2013 01:34:25 AM,10/11/2013 02:07:05 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,ADDRESS,NEW YORK,,Closed,MANHATTAN
82802,10/11/2013 01:34:19 AM,10/11/2013 05:41:48 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10469,INTERSECTION,BRONX,,Closed,BRONX
82803,10/11/2013 01:33:26 AM,10/11/2013 03:32:08 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11366,ADDRESS,FRESH MEADOWS,,Closed,QUEENS
82804,10/11/2013 01:33:03 AM,10/11/2013 06:57:24 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10467,INTERSECTION,BRONX,,Closed,BRONX
82805,10/11/2013 01:33:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,11222,ADDRESS,BROOKLYN,,Open,BROOKLYN
82806,10/11/2013 01:32:12 AM,10/11/2013 02:30:04 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11213,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82807,10/11/2013 01:31:19 AM,10/11/2013 02:01:40 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82808,10/11/2013 01:30:23 AM,10/11/2013 05:17:20 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11375,INTERSECTION,FOREST HILLS,,Closed,QUEENS
82809,10/11/2013 01:28:26 AM,10/11/2013 02:02:42 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82810,10/11/2013 01:25:32 AM,10/11/2013 03:00:18 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,ADDRESS,NEW YORK,,Closed,MANHATTAN
82811,10/11/2013 01:24:11 AM,10/11/2013 02:35:17 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11226,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82812,10/11/2013 01:22:57 AM,10/11/2013 01:42:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10002,ADDRESS,NEW YORK,,Closed,MANHATTAN
82813,10/11/2013 01:22:45 AM,10/11/2013 01:22:45 AM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,Closed,MANHATTAN
82814,10/11/2013 01:21:59 AM,10/15/2013 02:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10012,ADDRESS,NEW YORK,,Closed,MANHATTAN
82815,10/11/2013 01:21:00 AM,10/14/2013 08:50:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10023,ADDRESS,NEW YORK,,Closed,MANHATTAN
82816,10/11/2013 01:18:00 AM,10/11/2013 02:35:00 AM,DEP,Department of Environmental Protection,Hazardous Materials,"Oil Spill On Street, Large (HQL)",,11222,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
82817,10/11/2013 01:15:56 AM,10/11/2013 06:46:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10023,INTERSECTION,NEW YORK,,Closed,MANHATTAN
82818,10/11/2013 01:13:03 AM,10/11/2013 02:39:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,ADDRESS,NEW YORK,,Closed,MANHATTAN
82819,10/11/2013 01:12:57 AM,10/11/2013 03:57:12 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10304,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
82820,10/11/2013 01:11:48 AM,10/11/2013 03:09:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82821,10/11/2013 01:11:45 AM,10/11/2013 01:41:37 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,ADDRESS,BRONX,,Closed,BRONX
82822,10/11/2013 01:10:22 AM,10/11/2013 02:02:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82823,10/11/2013 01:10:00 AM,10/11/2013 01:45:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
82824,10/11/2013 01:08:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019,INTERSECTION,NEW YORK,,Open,MANHATTAN
82825,10/11/2013 01:08:00 AM,10/11/2013 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,11413,INTERSECTION,Springfield Gardens,,Closed,QUEENS
82826,10/11/2013 01:07:56 AM,10/11/2013 01:40:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11231,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82827,10/11/2013 01:07:47 AM,10/11/2013 02:03:45 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82828,10/11/2013 01:03:58 AM,10/11/2013 02:03:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82829,10/11/2013 01:03:57 AM,10/11/2013 01:43:44 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10454,ADDRESS,BRONX,,Closed,BRONX
82830,10/11/2013 01:00:52 AM,10/11/2013 01:13:07 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11411,ADDRESS,CAMBRIA HEIGHTS,,Closed,QUEENS
82831,10/11/2013 01:00:20 AM,10/11/2013 02:04:54 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82832,10/11/2013 12:59:08 AM,10/11/2013 01:42:40 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,ADDRESS,BRONX,,Closed,BRONX
82833,10/11/2013 12:57:00 AM,10/11/2013 02:04:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82834,10/11/2013 12:55:26 AM,10/11/2013 03:24:08 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82835,10/11/2013 12:54:20 AM,10/11/2013 12:59:52 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,ADDRESS,BROOKLYN,,Closed,BROOKLYN
82836,10/11/2013 12:54:03 AM,10/11/2013 02:34:10 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11206,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
82837,10/11/2013 12:53:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10032,ADDRESS,NEW YORK,,Open,MANHATTAN
82838,10/11/2013 12:52:59 AM,10/11/2013 02:06:01 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11104,ADDRESS,SUNNYSIDE,,Closed,QUEENS
82839,10/11/2013 12:50:27 AM,10/11/2013 02:04:55 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10452,ADDRESS,BRONX,,Closed,BRONX
